ID,Mass,Bfld,Type
516068,27297060000.0,0.14399205,Isolated Central
516104,34983875000.0,0.20196772,Isolated Central
516188,24864240000.0,0.16634142,Isolated Central
516225,33305127000.0,0.1555944,Isolated Central
516256,17387452000.0,0.1339,Isolated Central
516303,32133214000.0,0.18676974,Isolated Central
516377,15567612000.0,0.23259504,Isolated Central
516398,47040630000.0,0.28092414,Isolated Central
516465,24992213000.0,0.103840694,Isolated Central
516502,25027545000.0,0.18563183,Isolated Central
516572,30449125000.0,0.2731219,Isolated Central
516606,22984915000.0,0.15437293,Isolated Central
516638,29065740000.0,0.053793155,Isolated Central
516703,22365745000.0,0.1593419,Isolated Central
516793,27534553000.0,0.15790206,Isolated Central
516889,34360610000.0,0.25807115,Isolated Central
516909,25052234000.0,0.24167247,Isolated Central
516966,25567056000.0,0.13044842,Isolated Central
517106,17454227000.0,0.16166492,Isolated Central
517199,35268022000.0,0.1500281,Isolated Central
517234,11558462000.0,0.10470612,Isolated Central
517290,24128016000.0,0.11209878,Isolated Central
517336,18493570000.0,0.19513164,Isolated Central
517366,39623060000.0,0.13846558,Isolated Central
517461,21271857000.0,0.13839717,Isolated Central
517503,31933270000.0,0.21183483,Isolated Central
517644,31804752000.0,0.2529863,Isolated Central
517681,29795824000.0,0.14458708,Isolated Central
517751,28206127000.0,0.14827235,Isolated Central
517812,18197055000.0,0.104852304,Isolated Central
517908,25784898000.0,0.17005584,Isolated Central
517977,20777435000.0,0.1744951,Isolated Central
518008,27387808000.0,0.11776226,Isolated Central
518056,29838060000.0,0.11816722,Isolated Central
518111,24861645000.0,0.18428834,Isolated Central
518197,21216890000.0,0.13860618,Isolated Central
518236,29270084000.0,0.17765702,Isolated Central
518272,25416366000.0,0.1264485,Isolated Central
518340,31573512000.0,0.074607775,Isolated Central
518369,23924632000.0,0.1916381,Isolated Central
518460,28945350000.0,0.2329669,Isolated Central
518479,26479962000.0,0.16162837,Isolated Central
518522,23168643000.0,0.16302063,Isolated Central
518557,29314867000.0,0.1719713,Isolated Central
518640,30197900000.0,0.21096365,Isolated Central
518713,30428215000.0,0.15061362,Isolated Central
518742,29484660000.0,0.21721856,Isolated Central
518774,14970779000.0,0.15205626,Isolated Central
518810,21879160000.0,0.14791952,Isolated Central
518854,15125688000.0,0.2124907,Isolated Central
518896,21983275000.0,0.17832838,Isolated Central
518971,30253322000.0,0.12802112,Isolated Central
519021,23831550000.0,0.19601387,Isolated Central
519044,28627022000.0,0.11589682,Isolated Central
519091,10969750000.0,0.11764248,Isolated Central
519136,14696676000.0,0.10774486,Isolated Central
519238,17987623000.0,0.1852896,Isolated Central
519331,27575755000.0,0.14977163,Isolated Central
519393,26690957000.0,0.13823326,Isolated Central
519428,34578215000.0,0.17380476,Isolated Central
519446,25647194000.0,0.117028266,Isolated Central
519487,28558529000.0,0.11118403,Isolated Central
519529,27932846000.0,0.1401088,Isolated Central
519650,24147370000.0,0.13685213,Isolated Central
519776,31257051000.0,0.11363449,Isolated Central
519887,28457658000.0,0.12525646,Isolated Central
519909,33466495000.0,0.12556885,Isolated Central
519933,29025542000.0,0.14490105,Isolated Central
519978,19792816000.0,0.14462368,Isolated Central
520009,29707452000.0,0.14945741,Isolated Central
520040,25862926000.0,0.13700137,Isolated Central
520067,38855803000.0,0.28639403,Isolated Central
520082,13109268000.0,0.09652511,Isolated Central
520132,26107580000.0,0.14889619,Isolated Central
520152,14611089000.0,0.15763369,Isolated Central
520196,27885367000.0,0.13511011,Isolated Central
520230,19064041000.0,0.122378595,Isolated Central
520265,23204071000.0,0.1760295,Isolated Central
520331,17996499000.0,0.12703662,Isolated Central
520370,21392126000.0,0.11256599,Isolated Central
520426,33320800000.0,0.12656641,Isolated Central
520454,22557372000.0,0.17031026,Isolated Central
520484,35456692000.0,0.26978642,Isolated Central
520617,26755391000.0,0.1432855,Isolated Central
520649,33381595000.0,0.16177306,Isolated Central
520675,17687312000.0,0.115609564,Isolated Central
520728,23199007000.0,0.1282457,Isolated Central
520769,22880614000.0,0.33676907,Isolated Central
520839,38900343000.0,0.11976414,Isolated Central
520869,24980250000.0,0.21902639,Isolated Central
520891,23662475000.0,0.21514559,Isolated Central
520947,22508340000.0,0.18228301,Isolated Central
521059,13675535000.0,0.13176607,Isolated Central
521093,30494667000.0,0.16954954,Isolated Central
521114,13529623000.0,0.15022191,Isolated Central
521153,44886348000.0,0.22435835,Isolated Central
521166,13984879000.0,0.108553626,Isolated Central
521231,27054119000.0,0.20107965,Isolated Central
521258,10940249000.0,0.07840114,Isolated Central
521361,29041826000.0,0.25287867,Isolated Central
521445,11672098000.0,0.26459345,Isolated Central
521489,22721018000.0,0.21465412,Isolated Central
521520,18040961000.0,0.12480443,Isolated Central
521593,18997443000.0,0.22011067,Isolated Central
521616,32112613000.0,0.13082609,Isolated Central
521638,22158203000.0,0.12561786,Isolated Central
521681,22864617000.0,0.22707966,Isolated Central
521821,21644597000.0,0.12576056,Isolated Central
521838,40270140000.0,0.2199963,Isolated Central
521863,26077368000.0,0.12638968,Isolated Central
521889,28034441000.0,0.2071332,Isolated Central
521910,27314217000.0,0.13562937,Isolated Central
521936,18222055000.0,0.30551454,Isolated Central
521962,18190918000.0,0.14379708,Isolated Central
522056,32753867000.0,0.46247524,Isolated Central
522076,26422465000.0,0.13116316,Isolated Central
522118,30879306000.0,0.1439431,Isolated Central
522155,21011923000.0,0.11811078,Isolated Central
522263,25005586000.0,0.24063888,Isolated Central
522299,27904786000.0,0.16634645,Isolated Central
522317,28700688000.0,0.12530164,Isolated Central
522394,22765950000.0,0.114741474,Isolated Central
522484,16873357000.0,0.104846686,Isolated Central
522553,21098985000.0,0.12291409,Isolated Central
522581,30415372000.0,0.15752304,Isolated Central
522630,26238999000.0,0.115594015,Isolated Central
522685,25507470000.0,0.1101812,Isolated Central
522779,25418074000.0,0.26907054,Isolated Central
522800,24555899000.0,0.17645827,Isolated Central
522817,22896590000.0,0.20901848,Isolated Central
522848,30481605000.0,0.049014498,Isolated Central
522885,18224250000.0,0.16223034,Isolated Central
522957,10113323000.0,0.13005543,Isolated Central
522992,32310223000.0,0.13860227,Isolated Central
523008,29507574000.0,0.28764552,Isolated Central
523035,27919135000.0,0.20090905,Isolated Central
523109,31418597000.0,0.22915691,Isolated Central
523129,32465359000.0,0.28307688,Isolated Central
523157,18016465000.0,0.11743076,Isolated Central
523231,23808350000.0,0.53863853,Isolated Central
523247,23185295000.0,0.16270113,Isolated Central
523279,32757158000.0,0.17225736,Isolated Central
523329,19164043000.0,0.2380272,Isolated Central
523364,25484368000.0,0.18818747,Isolated Central
523435,28849519000.0,0.2201115,Isolated Central
523489,33033826000.0,0.13221742,Isolated Central
523582,10133157000.0,0.13236739,Isolated Central
523773,23666665000.0,0.1294222,Isolated Central
523812,27530572000.0,0.13965699,Isolated Central
523878,30337595000.0,0.23860227,Isolated Central
523897,25126621000.0,0.29799414,Isolated Central
523919,24917072000.0,0.17508413,Isolated Central
523958,32905257000.0,0.12406689,Isolated Central
523990,25030540000.0,0.13708639,Isolated Central
524018,22773877000.0,0.14869888,Isolated Central
524113,18953124000.0,0.25789014,Isolated Central
524295,30263593000.0,0.16119869,Isolated Central
524372,21933867000.0,0.14037125,Isolated Central
524423,25089124000.0,0.15098843,Isolated Central
524453,17067293000.0,0.13010915,Isolated Central
524490,12361852000.0,0.1851473,Isolated Central
524520,21477380000.0,0.11108116,Isolated Central
524589,14808291000.0,0.117523484,Isolated Central
524648,15626471000.0,0.18364935,Isolated Central
524708,20296428000.0,0.13284674,Isolated Central
524731,21210540000.0,0.15140165,Isolated Central
524765,21248287000.0,0.26537973,Isolated Central
524789,28086040000.0,0.34890652,Isolated Central
524825,26590370000.0,0.1637,Isolated Central
524846,16923625000.0,0.11683262,Isolated Central
524930,13333289000.0,0.12069777,Isolated Central
524965,17355256000.0,0.1094769,Isolated Central
525057,27862125000.0,0.14298937,Isolated Central
525081,18465407000.0,0.13454282,Isolated Central
525132,18414668000.0,0.15764421,Isolated Central
525167,15596293000.0,0.18713778,Isolated Central
525204,21799127000.0,0.15365708,Isolated Central
525252,23920118000.0,0.13004471,Isolated Central
525293,44434120000.0,0.082520984,Isolated Central
525311,16518050000.0,0.11119761,Isolated Central
525344,27122344000.0,0.12270009,Isolated Central
525366,26493084000.0,0.13996084,Isolated Central
525452,15867238000.0,0.16410692,Isolated Central
525490,24344404000.0,0.1688646,Isolated Central
525584,29412954000.0,0.18676436,Isolated Central
525666,11089829000.0,0.11563764,Isolated Central
525709,28596052000.0,0.13038573,Isolated Central
525787,28666260000.0,0.13845573,Isolated Central
525889,27617077000.0,0.13404046,Isolated Central
525911,25469954000.0,0.20542991,Isolated Central
525973,24120486000.0,0.13021839,Isolated Central
525993,17228466000.0,0.13073447,Isolated Central
526030,27095802000.0,0.16311483,Isolated Central
526098,20528353000.0,0.2087327,Isolated Central
526173,24035408000.0,0.16225106,Isolated Central
526212,19952505000.0,0.19805688,Isolated Central
526277,22743888000.0,0.17964044,Isolated Central
526326,15553729000.0,0.18079309,Isolated Central
526445,17892833000.0,0.16431376,Isolated Central
526509,18674528000.0,0.16711488,Isolated Central
526581,21739866000.0,0.48559883,Isolated Central
526622,18906044000.0,0.1336813,Isolated Central
526667,33445310000.0,0.08315385,Isolated Central
526696,25369666000.0,0.1514432,Isolated Central
526756,16382276000.0,0.11068471,Isolated Central
526789,29595664000.0,0.123461366,Isolated Central
526820,35777733000.0,0.20411777,Isolated Central
526833,37422750000.0,0.4547449,Isolated Central
526989,9397299000.0,0.13065356,Isolated Central
527037,4471762000.0,0.088552326,Isolated Central
527081,24352946000.0,0.09346955,Isolated Central
527258,14772541000.0,0.15328372,Isolated Central
527288,31395420000.0,0.20382491,Isolated Central
527306,28400052000.0,0.28654394,Isolated Central
527326,20647336000.0,0.2309568,Isolated Central
527343,18666652000.0,0.13329451,Isolated Central
527419,20734150000.0,0.22941232,Isolated Central
527508,26140553000.0,0.15334275,Isolated Central
527538,41483354000.0,0.28429866,Isolated Central
527554,21787646000.0,0.20036729,Isolated Central
527682,12761935000.0,0.119368255,Isolated Central
527764,27870358000.0,0.12161381,Isolated Central
527787,17110032000.0,0.1449935,Isolated Central
527891,27622277000.0,0.19893692,Isolated Central
527905,26738254000.0,0.26324216,Isolated Central
527926,13670651000.0,0.12135145,Isolated Central
527969,17177863000.0,0.14638925,Isolated Central
528038,19321356000.0,0.16860773,Isolated Central
528078,31715109000.0,0.12749171,Isolated Central
528107,25442520000.0,0.59941936,Isolated Central
528151,17035753000.0,0.18273944,Isolated Central
528190,24253628000.0,0.2994898,Isolated Central
528209,24296706000.0,0.23353292,Isolated Central
528234,20684325000.0,0.13284779,Isolated Central
528336,24641160000.0,0.22310068,Isolated Central
528498,17395274000.0,0.13274501,Isolated Central
528598,19169874000.0,0.109251626,Isolated Central
528626,28806898000.0,0.14778216,Isolated Central
528654,22252284000.0,0.1590739,Isolated Central
528694,12600450000.0,0.12801723,Isolated Central
528727,18846296000.0,0.15271856,Isolated Central
528863,24859230000.0,0.18067114,Isolated Central
528947,25690167000.0,0.17302753,Isolated Central
529024,36535940000.0,0.44047415,Isolated Central
529088,4572514300.0,0.114449635,Isolated Central
529130,25600197000.0,0.23987189,Isolated Central
529247,24077543000.0,0.33955678,Isolated Central
529270,19952296000.0,0.17991716,Isolated Central
529285,22689745000.0,0.12764862,Isolated Central
529358,25392792000.0,0.12916745,Isolated Central
529426,19893955000.0,0.17014658,Isolated Central
529466,20956512000.0,0.1292016,Isolated Central
529535,5883152400.0,0.10476972,Isolated Central
529575,12391485000.0,0.20416553,Isolated Central
529643,20285942000.0,0.28776354,Isolated Central
529664,29014591000.0,0.16673945,Isolated Central
529739,19757210000.0,0.13317691,Isolated Central
529762,16320175000.0,0.1840797,Isolated Central
529785,32406196000.0,0.13977544,Isolated Central
529804,33616430000.0,0.1775915,Isolated Central
529822,22154324000.0,0.2615144,Isolated Central
529989,16385742000.0,0.12626383,Isolated Central
530039,16460545000.0,0.17128813,Isolated Central
530075,14802257000.0,0.19044212,Isolated Central
530101,25853727000.0,0.15717208,Isolated Central
530121,25177338000.0,0.32349354,Isolated Central
530145,21060977000.0,0.1500723,Isolated Central
530157,24245318000.0,0.22910617,Isolated Central
530222,28295746000.0,0.07618395,Isolated Central
530250,22410654000.0,0.101169005,Isolated Central
530278,16007376000.0,0.19591516,Isolated Central
530298,25754070000.0,0.2856267,Isolated Central
530327,37481400000.0,0.21457809,Isolated Central
530376,8218420700.0,0.09384475,Isolated Central
530425,20427112000.0,0.42523724,Isolated Central
530450,34018484000.0,0.083096534,Isolated Central
530469,9863824000.0,0.095346235,Isolated Central
530514,29312125000.0,0.15551083,Isolated Central
530580,22228685000.0,0.19220679,Isolated Central
530605,19161854000.0,0.14541876,Isolated Central
530626,18976911000.0,0.16556503,Isolated Central
530660,25222537000.0,0.20013036,Isolated Central
530687,33426532000.0,0.19596466,Isolated Central
530732,18935593000.0,0.18712205,Isolated Central
530780,19822540000.0,0.14136876,Isolated Central
530808,13379211000.0,0.103019245,Isolated Central
530874,23716147000.0,0.14118184,Isolated Central
530902,21815294000.0,0.3382327,Isolated Central
530923,8938402000.0,0.098837145,Isolated Central
530987,16513117000.0,0.15521762,Isolated Central
531027,32262482000.0,0.22469467,Isolated Central
531046,28402598000.0,0.3037636,Isolated Central
531069,19301368000.0,0.3051683,Isolated Central
531151,20763474000.0,0.11203624,Isolated Central
531225,24121790000.0,0.124233894,Isolated Central
531253,24003160000.0,0.13587584,Isolated Central
531300,21750977000.0,0.13695894,Isolated Central
531360,14949788000.0,0.103981495,Isolated Central
531474,18474030000.0,0.15346934,Isolated Central
531511,24523000000.0,0.18345636,Isolated Central
531539,15919248000.0,0.15486857,Isolated Central
531574,18646196000.0,0.22882426,Isolated Central
531606,16896640000.0,0.21170197,Isolated Central
531639,29350689000.0,0.30294567,Isolated Central
531737,19800525000.0,0.243474,Isolated Central
531772,8222028300.0,0.10705869,Isolated Central
531806,21657344000.0,0.2188778,Isolated Central
531870,16026648000.0,0.12301582,Isolated Central
531900,20258925000.0,0.045050666,Isolated Central
531934,27757470000.0,0.15018153,Isolated Central
531951,22514820000.0,0.1453559,Isolated Central
531974,21980707000.0,0.15854423,Isolated Central
532043,21131647000.0,0.25937858,Isolated Central
